Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2,Pump Radial Bearing Vibration
1308.051025,1307.857666,301998.875,304785.3438,1779.8396,1783.478027,62.49106598,66.60621643,146,146.3314362,145,NaN,NaN,4236.005859,1790.088867,855.5593872,133.1941071,143.5701294,3589.868408,25.00780106,16.78413773,0.275963426,227.3868866,93.07105255,81.0274353,9.409517288
1308.051025,1307.436157,301428.0625,303134.5625,1779.900879,1783.463989,62.49061203,66.62915039,145,145.329895,144,NaN,NaN,4238.680176,1790.079224,853.7142944,133.1896362,143.5709381,3589.86792,24.97032166,16.77960396,0.275676578,227.3862,93.06627655,81.03895569,9.415006638
1302.420288,1303.373779,301213.4375,305136.5,1779.962158,1783.449951,62.49015808,66.65208435,145,145,144,NaN,NaN,4241,1790.06958,850.6899414,133.1851807,143.5717316,3589.867432,24.93613625,16.77506828,0.275389761,227.385498,93.06150055,81.05046844,9.420495987
1293.966431,1295.17627,302123.0625,304866.2813,1780.023438,1783.435913,62.48970413,66.67501831,147,147.6697693,145.6697693,NaN,NaN,4232.981445,1790.060059,858.9296265,133.1807098,143.572525,3589.866943,24.99232483,16.77053452,0.275102943,227.3847961,93.05671692,81.06198883,9.425985336
1285.512695,1286.978882,303344.3125,306517.4063,1780.224365,1783.421875,62.48925018,66.6979599,146,146.6686707,145,NaN,NaN,4241.686523,1790.050415,863.8822632,133.1762543,143.5733337,3589.866211,25.02033997,16.76600075,0.274816126,227.3841095,93.05194092,81.07350159,9.431474686
1284.942017,1284.359741,301906.3438,305154.8125,1780.447144,1783.407837,62.48879623,66.72089386,145.3315125,146,144.3306732,NaN,NaN,4234.34668,1790.196777,862.3514404,133.1717834,143.5741272,3589.865723,25.027771,16.76146507,0.274529308,227.3834076,93.05547333,81.08502197,9.436964035
1288.337769,1288.121094,303138.75,306084.0313,1780.669922,1783.393799,62.48834229,66.74382782,146.4525757,147,145.7262878,NaN,NaN,4234.916016,1790.521606,866.480896,133.1673279,143.5749207,3589.865234,24.99358368,16.7569313,0.274242461,227.3827209,93.06850433,81.09653473,9.442453384
1291.733521,1291.882446,302974.5,306124.5313,1780.892578,1783.379761,62.48789215,66.76676178,146.3305664,148,146.3305664,NaN,NaN,4232.63623,1790.846313,868.359375,133.1628571,143.5757294,3589.864746,24.95939827,16.75239563,0.273955643,227.382019,93.08153534,81.10805511,9.447942734
1295.129272,1295.643799,303132.5625,306404.0625,1781.115356,1783.365845,62.4874382,66.78969574,146,146,144.3282928,NaN,NaN,4235.984863,1791.171143,866.0332031,133.1584015,143.5765228,3589.864258,24.92521095,16.74786186,0.273668826,227.3813171,93.09456635,81.11956787,9.453432083
1308.878052,1304.962524,301782.1563,304637.2813,1781.338135,1783.351807,62.48698425,66.8126297,145,146,144,NaN,NaN,4237,1791.495972,859.6511841,133.1539307,143.5773163,3589.86377,24.8996067,16.74332809,0.273382008,227.3806305,93.10759735,81.13108063,9.458920479
1303.812988,1304.428467,302737.5,306652.375,1781.560913,1783.337769,62.4865303,66.83556366,146.3318939,146.660202,145.3318939,NaN,NaN,4233.330078,1791.820679,862.5587158,133.1494751,143.578125,3589.863037,24.89774323,16.73879242,0.273095161,227.3799286,93.12062836,81.14260101,9.464409828
1295.510254,1297.186768,302157.9063,303648.1563,1781.783569,1783.32373,62.48607635,66.85850525,146.3408661,146.3408661,144.6704407,NaN,NaN,4238.347656,1792.145508,857.029541,133.1450043,143.5789185,3589.862549,24.89588165,16.73425865,0.272808343,227.3792267,93.13365936,81.15411377,9.469899178
1292.21228,1292.921509,301916.9375,304686.125,1782.006348,1783.309692,62.48562241,66.88143921,147,147.3285217,145.3285217,NaN,NaN,4235.671387,1792.470337,864.3417969,133.1405487,143.5797119,3589.862061,24.87191391,16.72972488,0.272521526,227.37854,93.14669037,81.16563416,9.475388527
1298.906494,1298.284912,302111.5938,304900.25,1782.229126,1783.295654,62.48516846,66.90437317,145.2800751,146.2800751,144.2800751,NaN,NaN,4239.560059,1792.795044,857.2301025,133.1360779,143.5805054,3589.861572,24.79838562,16.72518921,0.272234708,227.3778381,93.15972137,81.17714691,9.480877876
1305.600586,1303.648438,302225.3438,304851.3125,1782.451782,1783.281616,62.48471451,66.92730713,145,145.3287506,144,NaN,NaN,4248.055176,1793.119873,855.6618042,133.1316223,143.5813141,3589.861084,24.85867882,16.72065544,0.271947891,227.3771515,93.17275238,81.1886673,9.486367226
1307.174927,1308.546387,302001.9688,303866.75,1782.674561,1783.267578,62.48426056,66.95024109,146.6664429,146.6664429,144.6664429,NaN,NaN,4232.333984,1793.444702,856.409729,133.1271515,143.5821075,3589.860596,24.9058075,16.71612167,0.271661043,227.3764496,93.18578339,81.20018005,9.491856575
1306.181641,1306.974609,302831.8125,306798.0625,1782.897339,1783.25354,62.48380661,66.97317505,146,147,145,NaN,NaN,4236,1793.769409,857.1575928,133.1226959,143.582901,3589.859863,24.82793427,16.711586,0.271374226,227.3757477,93.19881439,81.21170044,9.497345924
1305.188477,1305.40271,301934.1875,304947.2188,1783.119995,1783.239502,62.48335266,66.99610901,145.6716766,146,144,NaN,NaN,4230.70166,1794.094238,859.9544678,133.1182251,143.5837097,3589.859375,24.91793251,16.70705223,0.271087408,227.375061,93.2118454,81.2232132,9.502835274
1306.201538,1304.947388,301255.25,303740.625,1783.342773,1783.941528,62.48289871,67.0190506,145,145.6724854,144,NaN,NaN,4243.414551,1794.418945,853.4759521,133.1137543,143.5845032,3589.858887,24.92323303,16.70251656,0.270800591,227.3743591,93.2248764,81.23473358,9.508324623
1327.609253,1321.262695,296394.6563,301248.5625,1789.40686,1794.921021,62.48244476,67.04198456,145,145,144,NaN,NaN,4238.666504,1800.449097,835.7268066,133.1092987,143.5852966,3589.858398,24.91594315,16.69798279,0.263784856,227.3736572,93.23790741,81.24624634,9.513813972
1327.897095,1328.337524,299814.8125,303096.1875,1794.754761,1796.202271,62.48199081,67.06491852,144,144,143,NaN,NaN,4236.618164,1805.986694,827.4093628,133.1048279,143.5861053,3589.85791,24.91206551,16.69344902,0.257034898,227.3729706,93.25093842,81.25775909,9.519303322
1304.253418,1308.549805,302792.6875,307397.0625,1790.062134,1792.634399,62.48492813,67.08785248,144.3297882,144.6595764,143.3297882,NaN,NaN,4234.32959,1802.286011,844.7339478,133.1003723,143.5868988,3589.857422,24.90431213,16.68891335,0.260313153,227.3722687,93.26396942,81.26927948,9.524792671
1288.644287,1290.599365,303359.2813,305056.5,1785.369507,1789.06665,62.53563309,67.11078644,145.3310089,146,144,NaN,NaN,4231.640625,1798.585327,851.6895142,133.0959015,143.5876923,3589.856934,24.84193802,16.68437958,0.263591409,227.371582,93.27700043,81.28079224,9.530281067
1279.340454,1280.570313,303124.5313,307369.9375,1782.363159,1785.498779,62.58634186,67.1337204,147,147,145,NaN,NaN,4244,1794.884766,857.697937,133.0914459,143.588501,3589.856201,24.7795639,16.67984581,0.266869664,227.3708801,93.29003143,81.29231262,9.535770416
1271.677368,1274.204834,303478.3125,306379.6875,1780.2052,1781.93103,62.63705063,67.15665436,146.3300934,146.3300934,145.3300934,NaN,NaN,4244.349609,1791.184082,863.8491821,133.0869751,143.5892944,3589.855713,24.76968575,16.67531013,0.27014792,227.3701782,93.30306244,81.30382538,9.541259766
1269.729736,1271.301636,302278.1875,305965.3125,1778.047363,1778.363159,62.68775558,67.17959595,147.6713257,147.6713257,146.6695099,NaN,NaN,4239.958008,1787.483398,867.1882324,133.0825195,143.5900879,3589.855225,24.85520363,16.67077637,0.273426175,227.3694916,93.31610107,81.31534576,9.546749115
1271.182251,1269.046387,299678.75,303004.25,1775.889526,1777.891235,62.73846436,67.20252991,146.659317,147.3296661,146.3296661,NaN,NaN,4227.285645,1785.351318,873.8312988,133.0780487,143.5908813,3589.854736,24.84053993,16.6662426,0.276704401,227.3687897,93.32913208,81.32685852,9.552238464
1279.337891,1275.988525,297606.2188,301506.3125,1776.543213,1780.977417,62.78917313,67.22546387,146.2688751,147,145,NaN,NaN,4243.773438,1788.674072,864.1538696,133.0735931,143.5916901,3589.854248,24.83927727,16.66170692,0.279982656,227.3680878,93.34216309,81.33837891,9.557727814
1291.013794,1285.973999,298371.0625,300600.0313,1778.609863,1784.063721,62.83987808,67.24839783,146.6712646,146.6712646,145.3425446,NaN,NaN,4239.657227,1791.996704,858.7328491,133.0691223,143.5924835,3589.85376,24.88354874,16.65717316,0.282397211,227.3674011,93.35519409,81.34989166,9.563217163
1301.502808,1299.878052,298311.6563,300996.9063,1780.676514,1786.876099,62.89058685,67.27133179,145.6688385,145.66922,144,NaN,NaN,4226.31543,1795.046143,851.6290283,133.0646667,143.593277,3589.853027,24.86735153,16.65263748,0.282434195,227.3666992,93.3682251,81.36140442,9.568706512
1315.078613,1314.165283,299184.5938,303069.3125,1782.743286,1785.822998,62.94129181,67.29426575,146,147,145,NaN,NaN,4231,1794.235596,850.2716675,133.0601959,143.5940857,3589.852539,24.8364048,16.64810371,0.28247115,227.3660126,93.3812561,81.3729248,9.574195862
1310.602295,1312.550781,302261.9063,306683.75,1783.081909,1784.769775,62.99200058,67.31720734,145,146,144,NaN,NaN,4237.349609,1793.424927,860.5372314,133.0557404,143.5948792,3589.852051,24.75841904,16.64356995,0.282508105,227.3653107,93.39428711,81.38443756,9.579685211
1303.48938,1302.562256,302244.3438,305658.8438,1781.442505,1783.716553,63.04270935,67.3401413,147,147,145.6688995,NaN,NaN,4238.675781,1792.61438,862.7141724,133.0512695,143.5956726,3589.851563,24.68043137,16.63903427,0.28254509,227.3646088,93.40731812,81.39595795,9.585174561
1287.036865,1292.573853,302340.625,306644.5938,1779.802979,1782.66333,63.09341431,67.36307526,147,147.6660004,145.6660004,NaN,NaN,4240.998047,1791.803833,866.9664307,133.046814,143.5964813,3589.851074,24.79521561,16.6345005,0.282582045,227.3639221,93.42034912,81.4074707,9.590037346
1287.423828,1283.333618,301205.9688,303744.5,1778.585693,1781.880859,63.14412308,67.38600922,146,146,144.8014984,NaN,NaN,4239.888672,1791.036133,862.0235596,133.0423431,143.5972748,3589.850586,24.74422264,16.62996674,0.282618999,227.3632202,93.43338013,81.41899109,9.586182594
1287.762695,1284.694458,300451.3125,301832.5313,1778.527832,1781.842163,63.19483185,67.40894318,146,146.6687775,145.3375397,NaN,NaN,4231.668945,1790.877197,861.0583496,133.0378723,143.5980682,3589.850098,24.69322777,16.62543106,0.282655984,227.3625183,93.44641113,81.43050385,9.582327843
1287.424805,1286.055298,299682.75,302196.125,1778.470093,1781.803467,63.2455368,67.43187714,146.6685638,146.6685638,144.6646729,NaN,NaN,4236.325684,1790.718262,856.9573975,133.0334167,143.598877,3589.849365,24.6422348,16.62089729,0.282692939,227.3618317,93.45944214,81.44202423,9.578473091
1295.937988,1295.039917,301173.0313,304913.0313,1778.412231,1781.764771,63.29624557,67.4548111,147,147,146,NaN,NaN,4242,1790.559326,860.090332,133.0289459,143.5996704,3589.848877,24.63101006,16.61636353,0.282729894,227.3611298,93.47247314,81.45353699,9.574617386
1309.621094,1305.005493,300896.5938,303780.1563,1778.354492,1781.726074,63.34695053,67.47775269,146,146.3322144,145.6993866,NaN,NaN,4235.342285,1790.400391,850.388916,133.0244904,143.6004639,3589.848389,24.61070251,16.61182785,0.282766879,227.3604431,93.48550415,81.46505737,9.570762634
1305.639404,1311.071289,301315.4063,304375.6563,1778.296631,1781.687256,63.3976593,67.50068665,146,147,145.6645508,NaN,NaN,4237.979492,1790.241455,860.1478271,133.0200195,143.6012573,3589.8479,24.63305473,16.60729408,0.282803833,227.3597412,93.49853516,81.47657013,9.566907883
1300.602905,1302.401855,301097.5,304203.5,1778.23877,1781.64856,63.44836807,67.52362061,146.3280945,146.3306427,144.3280945,NaN,NaN,4239.016113,1790.082397,862.5430908,133.015564,143.602066,3589.847412,24.65540695,16.60275841,0.282840788,227.3590393,93.51156616,81.48808289,9.563053131
1295.566528,1295.480225,302427.375,305166.0625,1778.18103,1781.609863,63.49907303,67.54655457,148,148,146.2777863,NaN,NaN,4229.333496,1789.923462,864.1011353,133.0110931,143.6028595,3589.846924,24.67775726,16.59822464,0.282877743,227.3583527,93.52459717,81.49960327,9.559197426
1299.452881,1298.939697,300530.5625,304375.625,1778.123169,1781.571167,63.5497818,67.56948853,145.330658,145.330658,144.330658,NaN,NaN,4242,1789.764526,863.038269,133.0066376,143.603653,3589.846191,24.70010948,16.59369087,0.282914728,227.3576508,93.53762817,81.51111603,9.555342674
1303.575806,1305.962646,299329.3125,303081.625,1778.06543,1781.532471,63.60049057,67.59242249,145.6690979,146.334549,145.334549,NaN,NaN,4235.341797,1789.605591,853.3739014,133.0021667,143.6044617,3589.845703,24.72245979,16.5891552,0.282951683,227.3569489,93.55065918,81.52263641,9.551487923
1302.169067,1304.297852,299835.5,303678.2188,1778.007568,1781.493774,63.65119553,67.61535645,147,147,145,NaN,NaN,4231,1789.446655,857.5227661,132.9977112,143.6052246,3589.845215,24.66971207,16.58462143,0.282988638,227.3562622,93.56369019,81.53414917,9.547633171
1304.575684,1302.770752,300909.5313,303974.5313,1777.949829,1781.454956,63.7019043,67.63829803,145.3339844,147,145,NaN,NaN,4238.003906,1789.28772,859.0280762,132.9932404,143.6047363,3589.844727,24.64926147,16.58008766,0.283025622,227.3555603,93.57672119,81.54566956,9.543778419
1308.044434,1303.147339,301653.6875,304917.5,1777.891968,1781.41626,63.75260925,67.66123199,146,146,144.6681213,NaN,NaN,4235.995605,1789.128784,862.0209961,132.9887848,143.604248,3589.844238,24.65776443,16.57555199,0.283062577,227.3548737,93.5897522,81.55718231,9.539922714
1305.778442,1303.524048,300707.875,304220.9375,1777.834229,1781.377563,63.80331802,67.68416595,145.6624603,146.3312225,144.6624603,NaN,NaN,4234.337402,1788.969849,854.6635132,132.984314,143.6037598,3589.84375,24.6719532,16.57101822,0.283099532,227.3541718,93.6027832,81.5687027,9.536067963
1309.23999,1303.900635,299753,303028.3438,1777.776367,1781.338867,63.85402679,67.70709991,146,146,145,NaN,NaN,4243.406738,1788.810913,852.8551025,132.9798584,143.6032562,3589.843262,24.73937988,16.56648445,0.283136517,227.3534698,93.61581421,81.58021545,9.532213211
1302.99353,1303.466675,301790.6563,303373.2813,1777.718628,1781.300171,63.90473175,67.73003387,145.6662292,146.3288879,145.3288879,NaN,NaN,4232.666016,1788.651855,855.9042358,132.9753876,143.6027679,3589.842529,24.80435181,16.56835175,0.283173472,227.3527832,93.62884521,81.59172821,9.528358459
1299.207886,1302.099365,302655.5938,305983.375,1777.660767,1781.261475,63.95544052,67.75296783,146.3333282,146.3333282,145.3338928,NaN,NaN,4237.666504,1788.49292,863.5599976,132.970932,143.6022797,3589.842041,24.7320118,16.57161522,0.283210427,227.3520813,93.64187622,81.6032486,9.524502754
1301.751953,1300.609985,300960.5625,304033.75,1777.603027,1781.222656,64.00614929,67.77590179,146,146,144,NaN,NaN,4237,1788.333984,862.1365356,132.9664612,143.6017914,3589.841553,24.80332565,16.57487679,0.283247381,227.3513794,93.65490723,81.61476135,9.520648003
1293.716919,1298.495605,301470.8125,305736.2813,1777.545166,1781.18396,64.05685425,67.79884338,146,147,145.33078,NaN,NaN,4233.64209,1788.175049,860.7758179,132.9619904,143.6013031,3589.841064,24.89752769,16.57814026,0.283284366,227.3506927,93.66794586,81.62628174,9.516793251
1291.198364,1288.53479,301981.0625,304378.75,1777.487427,1781.145264,64.1075592,67.82177734,146.33255,147.330658,145.330658,NaN,NaN,4231.002441,1788.016113,860.062439,132.9575348,143.6007996,3589.840576,24.87558937,16.58140373,0.283321321,227.3499908,93.68097687,81.63779449,9.512938499
1293.403198,1293.081421,301180.3125,305323.1875,1777.429565,1781.106567,64.15827179,67.8447113,146,146.668335,145,NaN,NaN,4246.371582,1787.857178,864.5807495,132.953064,143.6003113,3589.840088,24.84762764,16.58466721,0.283778965,227.3493042,93.69400787,81.65537262,9.509083748
1299.225586,1296.790161,300734.625,302588.125,1777.371826,1781.067871,64.20897675,67.86764526,145.7321625,146.7321625,144.7321625,NaN,NaN,4233.660645,1787.698242,859.914856,132.9486084,143.599823,3589.839355,24.81966782,16.58793068,0.284718215,227.3486023,93.70703888,81.67388153,9.505228043
1293.084473,1294.926147,300927,303890.875,1777.313965,1781.029053,64.2596817,67.89057922,145.6660004,146.3323364,144,NaN,NaN,4235,1787.539307,858.5460815,132.9441376,143.5993347,3589.838867,24.92080116,16.59119415,0.285657436,227.3479004,93.72006989,81.69239044,9.501373291
1290.195435,1290.599731,301479,304577.75,1777.256226,1780.990356,64.31039429,67.91351318,147,147.335434,145.335434,NaN,NaN,4231.66748,1787.380249,861.9076538,132.939682,143.5988312,3589.838379,24.85990524,16.59445763,0.286596656,227.3472137,93.73310089,81.71090698,9.497518539
1290.964355,1289.546753,302030.9688,305853.7188,1777.198364,1780.957764,64.36984253,67.93644714,146,147,145,NaN,NaN,4240,1787.221313,861.847229,132.9352112,143.5983429,3589.837891,24.91918373,16.5977211,0.287535876,227.3465118,93.7461319,81.72941589,9.493663788
1293.95752,1289.322266,302143,305109.9375,1777.140625,1780.926147,64.43366241,67.95938873,146.3394928,146.6755371,145.3394928,NaN,NaN,4236.037109,1787.062378,870.6881104,132.9307556,143.5978546,3589.837402,24.90825081,16.60098457,0.288475096,227.3458099,93.7591629,81.7479248,9.489808083
1289.81958,1292.536255,302132.0625,303503.5625,1777.082764,1780.894531,64.4974823,67.98232269,146.3334351,146.6668854,145.0003204,NaN,NaN,4235.666504,1786.903442,864.2853394,132.9262848,143.5973663,3589.836914,24.97954369,16.60424805,0.289414316,227.3451233,93.77219391,81.76643372,9.485953331
1292.779053,1291.245972,301741.4375,305901.5313,1776.947266,1780.862915,64.56129456,68.00525665,147,146.6644592,145.3322296,NaN,NaN,4237.983398,1786.744507,865.4573975,132.9218292,143.5968781,3589.836182,24.96004105,16.60751152,0.290353537,227.3444214,93.78522491,81.78495026,9.482098579
1288.356323,1290.578613,302598.0313,305960.1563,1776.799927,1780.831299,64.62511444,68.02819061,147.7310791,147.7310791,146,NaN,NaN,4232.806641,1786.585571,868.2879028,132.9173584,143.5963745,3589.835693,24.93958664,16.61077309,0.291292757,227.3437195,93.79825592,81.80345917,9.478243828
1288.252075,1287.849121,301817.1563,306018.8125,1776.652588,1780.799683,64.68893433,68.05112457,148,148,146,NaN,NaN,4232.003906,1786.426636,871.0010376,132.9129028,143.5958862,3589.835205,24.90561676,16.61403656,0.292232007,227.3430328,93.81128693,81.82196808,9.474389076
1296.577271,1297.610596,301983.0313,305799.125,1776.505249,1780.768066,64.75274658,68.07405853,146.6704712,147,145.6704712,NaN,NaN,4237.63623,1786.502319,865.906311,132.908432,143.5953979,3589.834717,24.87905693,16.61730003,0.293171227,227.3423309,93.82431793,81.84047699,9.470533371
1296.371094,1297.71167,302332.5938,305042.4688,1776.357788,1780.73645,64.81656647,68.09700012,147,147,145,NaN,NaN,4244,1786.695313,867.8771973,132.9039764,143.5949097,3589.834229,24.86241531,16.62056351,0.294110447,227.3416443,93.83734894,81.85899353,9.466678619
1298.153198,1297.812866,304104.8438,306175.7813,1776.210449,1780.704834,64.88038635,68.11993408,147.6675568,147.6675568,146.6675568,NaN,NaN,4234.002441,1786.888306,872.4712524,132.8995056,143.5944061,3589.83374,24.93693542,16.62382698,0.295049667,227.3409424,93.85037994,81.87750244,9.462823868
1300.221436,1298.262329,303363.1875,305760.5,1776.06311,1780.673218,64.94419861,68.14286804,146.6684265,147.3342133,145.3342133,NaN,NaN,4237.331543,1787.081299,872.1020508,132.89505,143.5939178,3589.833252,24.89322281,16.62709045,0.295469493,227.3402405,93.86341095,81.89601135,9.458969116
1294.993408,1299.409302,302762.75,305394.5625,1775.915771,1780.641602,65.00801849,68.165802,147,147.3331146,145.3331146,NaN,NaN,4236.668945,1787.274292,869.6326904,132.8905792,143.5934296,3589.83252,24.86312103,16.63035393,0.294456571,227.3395538,93.87644196,81.91452026,9.455113411
1296.300659,1295.746826,304146.1563,307453.5313,1775.768311,1780.609985,65.07183838,68.18873596,148,148,146,NaN,NaN,4229.543457,1787.467285,874.612854,132.8861084,143.5929413,3589.832031,24.82107353,16.6336174,0.29344365,227.3388519,93.88947296,81.93302917,9.451258659
1290.1521,1292.084473,303739.125,307022.9063,1775.620972,1780.578369,65.07333374,68.21166992,147.66745,147.66745,146,NaN,NaN,4230.665039,1787.660278,875.2832642,132.8816528,143.5924377,3589.831543,24.83768082,16.63688087,0.292430729,227.33815,93.90250397,81.95154572,9.447403908
1295.200928,1293.956787,303393.5938,308220.7188,1775.473633,1780.546753,65.00335693,68.23460388,147,147.665451,146,NaN,NaN,4232.3125,1787.853271,873.5117798,132.877182,143.5919495,3589.831055,24.8542881,16.64014435,0.291417837,227.3374634,93.91553497,81.97005463,9.442764282
1297.343384,1295.643433,302221.125,302015.5938,1775.797729,1780.515015,64.93338013,68.25754547,147,148,146,NaN,NaN,4231,1788.046265,870.4224243,132.8727264,143.5914612,3589.830566,24.79625893,16.64340782,0.290404916,227.3367615,93.92856598,81.98856354,9.427259445
1298.925293,1299.601074,300925.8438,304854.1563,1776.194824,1780.483398,64.86340332,68.28047943,146,147,145.3243256,NaN,NaN,4236.432129,1788.23938,864.1620483,132.8682556,143.5909729,3589.830078,24.77035332,16.6466713,0.289391994,227.3360748,93.94159698,82.00707245,9.411754608
1304.755371,1303.558716,302173.4375,306754.9375,1776.591919,1780.451782,64.79342651,68.30341339,146.6704407,147.3346863,145.6704407,NaN,NaN,4233.661133,1788.432373,868.6774902,132.8638,143.5904846,3589.829346,24.61265564,16.64993286,0.288379073,227.3353729,93.95462799,82.02558899,9.396249771
1310.585327,1307.516357,302656.4063,306248.8438,1776.989014,1780.420166,64.72344208,68.32634735,147.329361,147.6646881,146.6646881,NaN,NaN,4237.67041,1788.625366,867.4207153,132.8593292,143.5899811,3589.828857,24.55222702,16.65319633,0.287366152,227.334671,93.967659,82.0440979,9.380744934
1312.586182,1311.473999,301081.7188,304769.4375,1777.386108,1780.38855,64.65346527,68.34928131,146.5083923,146.5083923,144.5083923,NaN,NaN,4235.474609,1788.818359,863.5750122,132.8548737,143.5894928,3589.828369,24.5785923,16.65645981,0.28635323,227.3339844,93.98069,82.06260681,9.365240097
1315.378906,1315.431641,301572.0313,304284.875,1777.783203,1780.389771,64.58348846,68.37221527,146,146.6688995,145,NaN,NaN,4235.997559,1789.16626,864.4855957,132.8504028,143.5890045,3589.827881,24.57122803,16.65972328,0.285340309,227.3332825,93.99372101,82.08111572,9.34973526
1314.904175,1313.564087,301887.6563,304583.5625,1778.180298,1780.481812,64.51351166,68.39514923,145,146,144,NaN,NaN,4239.669922,1789.548218,862.875,132.8459473,143.5885162,3589.827393,24.54852295,16.66298676,0.284327418,227.3325806,94.00675964,82.09963226,9.334230423
1315.348999,1312.247437,302778.1563,305333.9063,1778.577393,1780.573853,64.44353485,68.41809082,146,146,145,NaN,NaN,4241,1789.930298,865.0100098,132.8414764,143.5880127,3589.826904,24.63720322,16.66625023,0.283527493,227.3318939,94.01979065,82.11814117,9.318725586
1324.435791,1320.856323,302807.625,305936.2813,1778.974365,1780.665771,64.37355804,68.44102478,146,147,145,NaN,NaN,4248.136719,1790.312378,856.2956543,132.8370209,143.5875244,3589.826416,24.72588539,16.6695137,0.283328772,227.331192,94.03282166,82.13449097,9.303220749
1319.920288,1318.832031,302191.5625,304989.75,1779.37146,1780.757813,64.30358124,68.46395874,145.3322144,145.664444,144.3322144,NaN,NaN,4235.667969,1790.694458,855.7763062,132.83255,143.5870361,3589.825684,24.81456566,16.67277718,0.28313005,227.3305054,94.04585266,82.12049866,9.287715912
1308.32666,1311.825073,302900.875,304268.9063,1779.768555,1780.849731,64.23360443,68.4868927,145.6668854,146,144.3331146,NaN,NaN,4238.334961,1791.076416,856.0018921,132.8280945,143.5865479,3589.825195,24.83731079,16.67596245,0.282931328,227.3298035,94.05888367,82.10649872,9.272211075
1304.886841,1309.377075,303058.625,305146,1780.165649,1780.941772,64.16362762,68.50982666,145.2616272,145.2616272,144,NaN,NaN,4244.12207,1791.458496,860.4777832,132.8318176,143.5860596,3589.824707,24.82717705,16.67807007,0.282732606,227.3291016,94.07191467,82.09250641,9.256706238
1308.2771,1309.46814,301468.0938,304890.9375,1780.562744,1781.033813,64.09365082,68.53276062,146.6765594,146.6765594,145.6765594,NaN,NaN,4240.332031,1791.840576,854.9142456,132.8396454,143.585556,3589.824219,24.81704521,16.68017578,0.282533884,227.3284149,94.08494568,82.07850647,9.271589279
1311.66748,1309.559204,300955.5938,305016,1780.959839,1781.125732,64.02367401,68.55569458,145.6693115,146.3346558,144.6693115,NaN,NaN,4228.693359,1792.222534,855.1453247,132.8474884,143.5850677,3589.82373,24.80691147,16.6822834,0.282335162,227.327713,94.07997131,82.06451416,9.301633835
1304.614624,1308.063599,302914.8125,305908.9688,1781.356934,1781.217773,63.9536972,68.57863617,145,145,144,NaN,NaN,4230,1792.604614,857.9122314,132.8553162,143.5845795,3589.823242,24.88908768,16.68438911,0.28213644,227.3270111,94.07225037,82.05051422,9.331678391
1304.792847,1306.322754,303376.5,306056.5625,1781.754028,1781.309692,63.8837204,68.60157013,145.6543732,146.3271942,144.6543732,NaN,NaN,4233,1792.986694,855.3981323,132.8631439,143.5840912,3589.82251,24.97229576,16.68649673,0.281937718,227.3263245,94.06452942,82.03652191,9.364108086
1309.922363,1306.558838,303321.3438,305654.2188,1782.151123,1781.401733,63.81374359,68.62450409,145.6637573,146.6637573,144.6637573,NaN,NaN,4236.663574,1793.368774,862.038147,132.8709869,143.5835876,3589.822021,24.89383698,16.68860245,0.281738997,227.3256226,94.05680847,82.02252197,9.399252892
1311.207153,1309.059937,301261.125,303689.4063,1782.425903,1781.493774,63.74376678,68.64743805,145.6708527,146.6708527,144,NaN,NaN,4239.322754,1793.633545,852.6224365,132.8788147,143.5830994,3589.821533,24.9378376,16.69070816,0.281540275,227.3249359,94.04909515,82.00852966,9.434398651
1305.229004,1306.575928,302027.2188,306059.8438,1782.25061,1781.585693,63.67378998,68.67037201,145.8209381,146.7560425,145.512085,NaN,NaN,4233.731934,1793.466919,855.098877,132.8866577,143.5826111,3589.821045,24.99243736,16.69281578,0.281341583,227.324234,94.04137421,81.99453735,9.469543457
1300.141968,1301.60144,302895.4375,305985.125,1782.075317,1781.677734,63.60381317,68.69330597,146.6667786,147,145.3335571,NaN,NaN,4238.666016,1793.300171,858.7976685,132.8944855,143.5821228,3589.820557,24.93480301,16.69492149,0.281142861,227.3235321,94.03365326,81.98053741,9.504688263
1304.065674,1307.577271,301452.8438,305615.2188,1781.900024,1781.769775,63.53383636,68.71623993,147,147,145.3339996,NaN,NaN,4240.00293,1793.133545,857.3493042,132.9023132,143.5816193,3589.820068,25.06961823,16.69702911,0.280944139,227.3228455,94.02593231,81.9665451,9.539834023
1302.932983,1303.750854,303298.5,306588.5,1781.724731,1781.861694,63.46385956,68.73918152,145,146,145,NaN,NaN,4234,1792.966797,863.0321655,132.9101563,143.581131,3589.819336,24.97615433,16.69913483,0.280745417,227.3221436,94.01821136,81.95254517,9.544517517
